Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,is high demand (product.metafields.custom.is_high_demand),is hot right now (product.metafields.custom.is_hot_right_now),is selling fast (product.metafields.custom.is_selling_fast),Product Video URL (product.metafields.custom.product_video_url),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Bag type (product.metafields.shopify.bag-type),Boot style (product.metafields.shopify.boot-style),Caffeine content (product.metafields.shopify.caffeine-content),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Gear material (product.metafields.shopify.gear-material),Handwear material (product.metafields.shopify.handwear-material),Heel height type (product.metafields.shopify.heel-height-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Light source (product.metafields.shopify.light-source),Lighting features (product.metafields.shopify.lighting-features),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Motorcycle glove purpose (product.metafields.shopify.motorcycle-glove-purpose),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Protective gear features (product.metafields.shopify.protective-gear-features),Rack type (product.metafields.shopify.rack-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Vehicle exhaust type (product.metafields.shopify.vehicle-exhaust-type),Vehicle frame/body features (product.metafields.shopify.vehicle-frame-body-features),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
gille-atavistic-bobber-black-graphic,,,,,,,,,M,,,,,,,,,0.0,shopify,0,deny,manual,4093.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
gille-atavistic-bobber-black-graphic,,,,,,,,,L,,,,,,,,,0.0,shopify,0,deny,manual,4093.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
gille-atavistic-bobber-black-graphic,,,,,,,,,XL,,,,,,,,,0.0,shopify,0,deny,manual,4093.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
gille-atavistic-bobber-black-graphic,,,,,,,,,2XL,,,,,,,,,0.0,shopify,0,deny,manual,4093.95,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
gille-z-501-nebula-plain-light-gray,GILLE Z - 501 NEBULA PLAIN LIGHT GRAY,"<div data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 12px 0px 16px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-processed=""true"" data-complete=""true"" data-hveid=""CAAIAhAA"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""n6owBd awi2gc"">Upgrade your daily commute or weekend rides with the <strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-processed=""true"" data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">Gille Z-501 Nebula Plain in Light Gray<!--TgQPHd|[]--></strong>. Combining a minimalist, modern aesthetic with high-performance track technology, this full-face helmet is engineered for riders who demand both premium style and top-tier protection without breaking the bank.<!--TgQPHd|[]-->
</div>
<div data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 14px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-processed=""true"" data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""Fsg96""><!--TgQPHd|[]--></div>
<div data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 24px 0px 12px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-sae="""" data-processed=""true"" data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" data-animation-nesting="""" role=""heading"" aria-level=""3"" class=""AdPoic"">
<strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">Why Choose the Gille Z-501 Nebula?<!--TgQPHd|[]--></strong><!--TgQPHd|[]-->
</div>
<ul data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 12px 0px 16px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-processed=""true"" data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""KsbFXc U6u95"">
<li data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px 0px 12px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-sae="""" data-complete=""true"" data-hveid=""CAAIAxAA"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""Z1qcYe"">
<span data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""T286Pc""><strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">Ultra-Modern Aesthetic<!--TgQPHd|[]--></strong>: The ""Plain Light Gray"" finish offers a clean, understated, and stealthy look that effortlessly complements any motorcycle colorway or riding gear.<!--TgQPHd|[]--></span><!--TgQPHd|[]-->
</li>
<li data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px 0px 12px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-sae="""" data-complete=""true"" data-hveid=""CAAIAxAB"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""Z1qcYe"">
<span data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""T286Pc""><strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">Aerodynamic &amp; Lightweight Build<!--TgQPHd|[]--></strong>: Crafted using the specialized Nebula shell platform, it weighs an incredibly light <strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">1.3 kilograms<!--TgQPHd|[]--></strong>. This balances high impact resistance with reduced neck fatigue during long hours on the road.<!--TgQPHd|[]--></span><!--TgQPHd|[]-->
</li>
<li data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px 0px 12px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-sae="""" data-complete=""true"" data-hveid=""CAAIAxAC"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""Z1qcYe"">
<span data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""T286Pc""><strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">Dual-Visor Versatility<!--TgQPHd|[]--></strong>: Enjoy crisp, distortion-free vision through the wide outer shield. It comes bundled with a <strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">free interchangeable clear lens<!--TgQPHd|[]--></strong> so you can adapt instantly to day or night riding conditions.<!--TgQPHd|[]--></span><!--TgQPHd|[]-->
</li>
<li data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px 0px 12px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-sae="""" data-complete=""true"" data-hveid=""CAAIAxAD"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""Z1qcYe"">
<span data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""T286Pc""><strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">All-Weather Comfort<!--TgQPHd|[]--></strong>: Stay fresh even in hot tropical weather. It features an advanced, adjustable top ventilation system to channel airflow, paired with a <strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">fully detachable, antibacterial, and washable premium inner liner<!--TgQPHd|[]--></strong>.<!--TgQPHd|[]--></span><!--TgQPHd|[]-->
</li>
<li data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px 0px 12px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-sae="""" data-complete=""true"" data-hveid=""CAAIAxAE"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""Z1qcYe"">
<span data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""T286Pc""><strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">Certified Global Safety Standard<!--TgQPHd|[]--></strong>: Ride with total peace of mind. The Z-501 is rigorously tested and officially certified with <strong data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 600; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" class=""Yjhzub"">ECE 22.06, DOT, BPS, and ICC<!--TgQPHd|[]--></strong> safety stamps.<!--TgQPHd|[]--></span><!--TgQPHd|[]-->
</li>
<!--TgQPHd|[]-->
</ul>
<div data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 14px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);' data-processed=""true"" data-complete=""true"" data-sfc-cb="""" data-sfc-root=""c"" data-sfc-cp="""" class=""Fsg96""><!--TgQPHd|[]--></div>
<hr data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 14px; font-weight: 400; margin: 32px 0px; text-decoration: none; border-bottom: 0px rgb(128, 128, 128);' data-sae="""" data-processed=""true"" data-complete=""true"" data-sfc-cb="""" data-sfc-pl=""|[]"" data-sfc-root=""c"" class=""j3tEEe"">",GILLE,Uncategorized,Helmets,"",true,Size,XS,,,,,,,,'350101001302,0.0,shopify,0,deny,manual,3144.75,,true,true,,,,,25-100154,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/whitebg.jpg?v=1780631888,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
gille-z-501-nebula-plain-light-gray,,,,,,,,,S,,,,,,,,,0.0,shopify,0,deny,manual,3144.75,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0695/8779/6042/files/attired-2026-06-05T03-59-01.jpg?v=1780632033,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
gille-z-501-nebula-plain-light-gray,,,,,,,,,M,,,,,,,,,0.0,shopify,0,deny,manual,3144.75,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
gille-z-501-nebula-plain-light-gray,,,,,,,,,L,,,,,,,,,0.0,shopify,0,deny,manual,3144.75,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
gille-z-501-nebula-plain-light-gray,,,,,,,,,XL,,,,,,,,,0.0,shopify,0,deny,manual,3144.75,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
gille-z-501-nebula-plain-light-gray,,,,,,,,,2XL,,,,,,,,,0.0,shopify,0,deny,manual,3144.75,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
